Timestamp,Container,CPU_Perc,Host_CPU_Perc,Mem_Usage,Mem_Limit,Mem_Perc,Host_Mem_Usage,Host_Mem_Total,Host_Mem_Perc,Net_Input,Net_Output,Block_Input,Block_Output,GPU_Count,GPU_Util_Max,GPU_Mem_Used,GPU_Mem_Total,GPU_Mem_Perc
2026-05-20 14:40:34.611,vllm-server,0.74%,2.64%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.611,mswa-bench,99.08%,2.64%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.764,vllm-server,0.76%,2.85%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.764,mswa-bench,113.27%,2.85%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.938,vllm-server,0.67%,2.35%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:34.938,mswa-bench,104.32%,2.35%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.113,vllm-server,0.61%,2.49%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.113,mswa-bench,96.40%,2.49%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.283,vllm-server,0.91%,2.48%,2.249GiB,1007GiB,0.22%,15.63GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.283,mswa-bench,118.28%,2.48%,113.1MiB,1007GiB,0.01%,15.63GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.484,vllm-server,0.67%,2.41%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.484,mswa-bench,95.98%,2.41%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.675,vllm-server,0.64%,2.45%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.675,mswa-bench,90.53%,2.45%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.848,vllm-server,0.69%,2.81%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:35.848,mswa-bench,99.83%,2.81%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.021,vllm-server,0.67%,3.18%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.021,mswa-bench,102.25%,3.18%,113MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.194,vllm-server,0.56%,3.17%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.194,mswa-bench,90.50%,3.17%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.350,vllm-server,0.85%,2.61%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.350,mswa-bench,111.36%,2.61%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.523,vllm-server,0.72%,2.44%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.523,mswa-bench,102.31%,2.44%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.701,vllm-server,0.62%,2.65%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.701,mswa-bench,90.59%,2.65%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.858,vllm-server,0.85%,2.59%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:36.858,mswa-bench,110.63%,2.59%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.032,vllm-server,0.54%,2.60%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.032,mswa-bench,89.45%,2.60%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.187,vllm-server,0.82%,2.42%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.187,mswa-bench,124.72%,2.42%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.378,vllm-server,0.69%,2.54%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.378,mswa-bench,80.25%,2.54%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.532,vllm-server,0.63%,2.63%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.532,mswa-bench,101.72%,2.63%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.687,vllm-server,0.82%,2.63%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.687,mswa-bench,114.03%,2.63%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.862,vllm-server,0.69%,2.68%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:37.862,mswa-bench,101.48%,2.68%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.038,vllm-server,0.65%,2.40%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.038,mswa-bench,95.63%,2.40%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.209,vllm-server,0.71%,2.55%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.209,mswa-bench,105.62%,2.55%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.386,vllm-server,0.77%,2.57%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.386,mswa-bench,98.06%,2.57%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.560,vllm-server,0.95%,2.60%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.560,mswa-bench,124.61%,2.60%,113MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.777,vllm-server,0.52%,3.39%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.777,mswa-bench,72.51%,3.39%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.932,vllm-server,0.85%,2.62%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:38.932,mswa-bench,126.47%,2.62%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.129,vllm-server,0.57%,2.70%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.129,mswa-bench,90.35%,2.70%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.302,vllm-server,0.75%,2.45%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.302,mswa-bench,102.43%,2.45%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.477,vllm-server,0.65%,2.59%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.477,mswa-bench,98.62%,2.59%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.652,vllm-server,0.74%,2.76%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.652,mswa-bench,98.54%,2.76%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.823,vllm-server,0.66%,2.46%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.823,mswa-bench,100.76%,2.46%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.996,vllm-server,0.60%,2.54%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:39.996,mswa-bench,91.43%,2.54%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.151,vllm-server,0.76%,2.62%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.151,mswa-bench,116.16%,2.62%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.332,vllm-server,0.83%,2.68%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.332,mswa-bench,98.42%,2.68%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.507,vllm-server,0.53%,2.58%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.507,mswa-bench,89.45%,2.58%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.661,vllm-server,1.01%,2.55%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.661,mswa-bench,112.38%,2.55%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.835,vllm-server,0.64%,2.51%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.835,mswa-bench,89.55%,2.51%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.992,vllm-server,0.80%,2.70%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:40.992,mswa-bench,113.33%,2.70%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.166,vllm-server,0.75%,2.43%,2.249GiB,1007GiB,0.22%,15.62GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.166,mswa-bench,101.62%,2.43%,113.1MiB,1007GiB,0.01%,15.62GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.341,vllm-server,0.89%,3.66%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.341,mswa-bench,100.91%,3.66%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.521,vllm-server,0.74%,2.61%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.521,mswa-bench,107.22%,2.61%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.712,vllm-server,0.69%,2.46%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.712,mswa-bench,90.56%,2.46%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.885,vllm-server,0.73%,2.54%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:41.885,mswa-bench,102.74%,2.54%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.057,vllm-server,0.67%,2.54%,2.249GiB,1007GiB,0.22%,15.61GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.057,mswa-bench,100.31%,2.54%,113.1MiB,1007GiB,0.01%,15.61GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.234,vllm-server,0.71%,2.65%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.234,mswa-bench,99.61%,2.65%,113MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.407,vllm-server,0.79%,2.80%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.407,mswa-bench,102.29%,2.80%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.583,vllm-server,0.62%,2.49%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.583,mswa-bench,98.00%,2.49%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.756,vllm-server,0.79%,2.54%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.756,mswa-bench,100.41%,2.54%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.928,vllm-server,0.66%,2.45%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:42.928,mswa-bench,102.72%,2.45%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.101,vllm-server,0.55%,2.62%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.101,mswa-bench,88.20%,2.62%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.257,vllm-server,0.84%,2.71%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.257,mswa-bench,110.80%,2.71%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.427,vllm-server,0.87%,2.75%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.427,mswa-bench,101.43%,2.75%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.601,vllm-server,0.75%,2.44%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.601,mswa-bench,102.18%,2.44%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.773,vllm-server,0.68%,2.55%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.773,mswa-bench,97.86%,2.55%,113MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.946,vllm-server,0.72%,3.36%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:43.946,mswa-bench,104.75%,3.36%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.123,vllm-server,0.55%,2.82%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.123,mswa-bench,88.92%,2.82%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.277,vllm-server,0.82%,2.73%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.277,mswa-bench,114.68%,2.73%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.453,vllm-server,0.77%,2.59%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.453,mswa-bench,100.45%,2.59%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.630,vllm-server,0.76%,2.48%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.630,mswa-bench,97.75%,2.48%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.805,vllm-server,0.61%,2.58%,2.249GiB,1007GiB,0.22%,15.6GiB,1007GiB,1.55%,204kB,52.01kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.805,mswa-bench,103.14%,2.58%,113.2MiB,1007GiB,0.01%,15.6GiB,1007GiB,1.55%,13.9kB,31.43kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.982,vllm-server,27.99%,2.57%,2.252GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:44.982,mswa-bench,65.91%,2.57%,110.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,14.1kB,36.8kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.173,vllm-server,142.00%,2.63%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.173,mswa-bench,0.62%,2.63%,110.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,14.1kB,36.8kB,0B,0B,1,0.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.341,vllm-server,197.57%,3.91%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,64.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.341,mswa-bench,0.80%,3.91%,110.1MiB,1007GiB,0.01%,15.59GiB,1007GiB,1.55%,14.1kB,36.8kB,0B,0B,1,64.00%,71.88GiB,80GiB,89.85%
2026-05-20 14:40:45.509,vllm-server,201.84%,4.57%,2.253GiB,1007GiB,0.22%,15.59GiB,1007GiB,1.55%,209.3kB,52.21kB,0B,0B,1,100.00%,71.88GiB,80GiB,89.85%
